tick,seq,t_ms,u1,u2,u3,u4,u5,u6,u7,u8,y1,y2,y3,y4,y5,y6,y7,y8
1099,1099,744.7032,23.9793792,0,0,30,0,0,0,0,4.484077e-05,-4.3672926e-06,0,0,0,0,0,0
1100,1100,744.7339,23.9793793,0,0,30,0,0,0,0,4.48407663e-05,-4.36729215e-06,0,0,0,0,0,0
1101,1101,744.8247,23.9793794,0,0,30,0,0,0,0,4.48407627e-05,-4.36729169e-06,0,0,0,0,0,0
1102,1102,744.8551,23.9793795,0,0,30,0,0,0,0,4.48407554e-05,-4.36729169e-06,0,0,0,0,0,0
1103,1103,744.8877,23.9793796,0,0,30,0,0,0,0,4.48407518e-05,-4.36729169e-06,0,0,0,0,0,0
1104,1104,744.9181,23.9793796,0,0,30,0,0,0,0,4.48407482e-05,-4.36729169e-06,0,0,0,0,0,0
1105,1105,744.9487,23.9793797,0,0,30,0,0,0,0,4.48407482e-05,-4.36729169e-06,0,0,0,0,0,0
1106,1106,744.9796,23.9793797,0,0,30,0,0,0,0,4.48407482e-05,-4.36729169e-06,0,0,0,0,0,0
1107,1107,745.01,23.9793797,0,0,30,0,0,0,0,4.48407445e-05,-4.36729169e-06,0,0,0,0,0,0
1108,1108,745.0407,23.9793797,0,0,30,0,0,0,0,4.48407445e-05,-4.36729169e-06,0,0,0,0,0,0
1109,1109,745.0713,23.9793797,0,0,30,0,0,0,0,4.48407445e-05,-4.36729169e-06,0,0,0,0,0,0
1110,1110,745.1018,23.9793798,0,0,30,0,0,0,0,4.48407445e-05,-4.36729169e-06,0,0,0,0,0,0
1111,1111,745.132,23.9793798,0,0,30,0,0,0,0,4.48407445e-05,-4.36729169e-06,0,0,0,0,0,0
1112,1112,745.1629,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1113,1113,745.1932,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1114,1114,745.2241,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1115,1115,745.2542,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1116,1116,745.2845,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1117,1117,745.3152,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1118,1118,745.346,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1119,1119,745.3764,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1120,1120,745.4073,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1121,1121,745.4392,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1122,1122,745.4696,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1123,1123,745.5,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1124,1124,745.5309,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1125,1125,745.5613,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1126,1126,745.5919,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1127,1127,745.6221,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1128,1128,745.6528,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1129,1129,745.6834,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1130,1130,745.7144,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1131,1131,745.7464,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1132,1132,745.7772,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1133,1133,745.8079,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1134,1134,745.8389,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1135,1135,745.8694,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1136,1136,745.9,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1137,1137,745.9309,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1138,1138,745.9616,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1139,1139,745.9931,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1140,1140,746.0238,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1141,1141,746.0541,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1142,1142,746.0851,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1143,1143,746.116,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1144,1144,746.1466,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1145,1145,746.1779,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1146,1146,746.2076,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1147,1147,746.2374,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1148,1148,746.2646,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1149,1149,746.2915,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1150,1150,746.3186,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1151,1151,746.3456,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1152,1152,746.3727,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1153,1153,746.3998,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1154,1154,746.4268,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1155,1155,746.454,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1156,1156,746.4896,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1157,1157,746.5079,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1158,1158,746.5348,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1159,1159,746.5619,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1160,1160,746.5892,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1161,1161,746.6162,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1162,1162,746.6432,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1163,1163,746.6714,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1164,1164,746.6985,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1165,1165,746.7254,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1166,1166,746.7526,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1167,1167,746.7796,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1168,1168,746.8067,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1169,1169,746.8337,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1170,1170,746.8609,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1171,1171,746.8878,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1172,1172,746.9147,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1173,1173,746.9418,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1174,1174,746.9689,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1175,1175,746.9959,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1176,1176,747.0232,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1177,1177,747.0503,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1178,1178,747.0774,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1179,1179,747.1044,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1180,1180,747.1315,23.9793798,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1181,1181,747.1729,23.987189,0,0,30,0,0,0,0,4.48407409e-05,-4.36729169e-06,0,0,0,0,0,0
1182,1182,747.2153,23.9979733,0,0,30,0,0,0,0,4.48438768e-05,-4.36152277e-06,0,0,0,0,0,0
1183,1183,747.2566,24.021763,0,0,30,0,0,0,0,4.48485516e-05,-4.35044467e-06,0,0,0,0,0,0
1184,1184,747.2981,24.04925,0,0,30,0,0,0,0,4.4873108e-05,-4.32696152e-06,0,0,0,0,0,0
1185,1185,747.3395,24.08067,0,0,30,0,0,0,0,4.49016043e-05,-4.29413376e-06,0,0,0,0,0,0
1186,1186,747.3808,24.0838316,0,0,30,0,0,0,0,4.49519575e-05,-4.25352118e-06,0,0,0,0,0,0
1187,1187,747.4218,24.1044134,0,0,30,0,0,0,0,4.49851323e-05,-4.22973017e-06,0,0,0,0,0,0
1188,1188,747.463,24.143584,0,0,30,0,0,0,0,4.5022789e-05,-4.20225933e-06,0,0,0,0,0,0
1189,1189,747.5041,24.3281663,0,0,30,0,0,0,0,4.50032458e-05,-4.15890781e-06,0,0,0,0,0,0
1190,1190,747.5455,24.4871799,0,0,30,0,0,0,0,4.50850384e-05,-3.99956616e-06,0,0,0,0,0,0
1191,1191,747.5866,24.6553046,0,0,30,0,0,0,0,4.51958294e-05,-3.79676226e-06,0,0,0,0,0,0
1192,1192,747.6277,24.3850301,0,0,30,0,0,0,0,4.5586552e-05,-3.56515693e-06,0,0,0,0,0,0
1193,1193,747.669,24.3796161,0,0,30,0,0,0,0,4.56660418e-05,-3.64271705e-06,0,0,0,0,0,0
1194,1194,747.7104,24.4451775,0,0,30,0,0,0,0,4.57965471e-05,-3.69179088e-06,0,0,0,0,0,0
1195,1195,747.7515,26.2710513,0,0,30,0,0,0,0,4.50432781e-05,-3.66966765e-06,0,0,0,0,0,0
1196,1196,747.7926,27.1094174,0,0,30,0,0,0,0,4.57135393e-05,-2.30817773e-06,0,0,0,0,0,0
1197,1197,747.8339,28.0594634,0,0,30,0,0,0,0,4.62186799e-05,-9.54870643e-07,0,0,0,0,0,0
1198,1198,747.8751,22.7995589,0,0,27.2664635,0,0,0,0,5.0215891e-05,4.61140303e-07,0,0,0,0,0,0
1199,1199,747.9134,22.1979974,0,0,25.4302841,0,0,0,0,4.88372862e-05,-2.68040526e-06,0,0,0,0,0,0
1200,1200,747.9515,20.3182231,0,0,21.424478,0,0,0,0,4.90565435e-05,-4.83896838e-06,0,0,0,0,0,0
1201,1201,748.0407,20.2593687,0,0,21.1555997,0,0,0,0,3.63365725e-05,-7.3604192e-06,0,0,0,0,0,0
1202,1202,748.0755,20.2764249,0,0,21.115662,0,0,0,0,3.65759843e-05,-8.73170939e-06,0,0,0,0,0,0
1203,1203,748.1099,20.1236962,0,0,20.7119947,0,0,0,0,3.44478685e-05,-9.42257975e-06,0,0,0,0,0,0
1204,1204,748.1442,20.1281235,0,0,20.7441364,0,0,0,0,3.94421113e-05,-9.88416832e-06,0,0,0,0,0,0
1205,1205,748.2047,20.1213155,0,0,20.7368373,0,0,0,0,4.0665047e-05,-1.01165188e-05,0,0,0,0,0,0
1206,1206,748.2493,20.1377156,0,0,20.7734441,0,0,0,0,4.17645861e-05,-1.02385675e-05,0,0,0,0,0,0
1207,1207,748.3245,20.1235785,0,0,20.7267531,0,0,0,0,4.1069492e-05,-1.02877384e-05,0,0,0,0,0,0
1208,1208,748.3641,20.1119209,0,0,20.6905574,0,0,0,0,4.12562222e-05,-1.0322281e-05,0,0,0,0,0,0
1209,1209,748.3989,20.099368,0,0,20.6564655,0,0,0,0,4.14462265e-05,-1.03484108e-05,0,0,0,0,0,0
1210,1210,748.4329,20.094735,0,0,20.6442023,0,0,0,0,4.19618445e-05,-1.037113e-05,0,0,0,0,0,0
1211,1211,748.4662,20.0912779,0,0,20.634439,0,0,0,0,4.21575533e-05,-1.03863586e-05,0,0,0,0,0,0
1212,1212,748.4992,20.088843,0,0,20.6267755,0,0,0,0,4.22828307e-05,-1.03967641e-05,0,0,0,0,0,0
1213,1213,748.5422,20.0857935,0,0,20.6176313,0,0,0,0,4.22936864e-05,-1.04039182e-05,0,0,0,0,0,0
1214,1214,748.5721,20.0832981,0,0,20.6103453,0,0,0,0,4.23630445e-05,-1.04098517e-05,0,0,0,0,0,0
1215,1215,748.6083,20.0813214,0,0,20.6047305,0,0,0,0,4.24287646e-05,-1.04147739e-05,0,0,0,0,0,0
1216,1216,748.641,20.0799863,0,0,20.600906,0,0,0,0,4.25015824e-05,-1.0418792e-05,0,0,0,0,0,0
1217,1217,748.6751,20.0789446,0,0,20.5978746,0,0,0,0,4.25410944e-05,-1.0421868e-05,0,0,0,0,0,0
1218,1218,748.7102,20.0781046,0,0,20.5954006,0,0,0,0,4.25684302e-05,-1.04242317e-05,0,0,0,0,0,0
1219,1219,748.7456,20.0773904,0,0,20.5933115,0,0,0,0,4.25848702e-05,-1.04260789e-05,0,0,0,0,0,0
1220,1220,748.7806,20.0768216,0,0,20.5916596,0,0,0,0,4.26030419e-05,-1.04275632e-05,0,0,0,0,0,0
1221,1221,748.8161,20.0763767,0,0,20.5903729,0,0,0,0,4.26185434e-05,-1.04287537e-05,0,0,0,0,0,0
1222,1222,748.8498,20.0760343,0,0,20.5893794,0,0,0,0,4.26319675e-05,-1.04297023e-05,0,0,0,0,0,0
1223,1223,748.885,20.0757632,0,0,20.5885902,0,0,0,0,4.26410043e-05,-1.04304463e-05,0,0,0,0,0,0
1224,1224,748.9216,20.0755466,0,0,20.5879587,0,0,0,0,4.26477527e-05,-1.04310329e-05,0,0,0,0,0,0
1225,1225,748.9556,20.0753728,0,0,20.5874528,0,0,0,0,4.26527877e-05,-1.04314977e-05,0,0,0,0,0,0
1226,1226,748.9898,20.0752351,0,0,20.5870528,0,0,0,0,4.26572005e-05,-1.04318669e-05,0,0,0,0,0,0
1227,1227,749.0243,20.0751265,0,0,20.5867373,0,0,0,0,4.26607876e-05,-1.04321607e-05,0,0,0,0,0,0
1228,1228,749.0583,20.0750409,0,0,20.5864884,0,0,0,0,4.26636834e-05,-1.04323935e-05,0,0,0,0,0,0
1229,1229,749.0918,20.074973,0,0,20.5862909,0,0,0,0,4.26658298e-05,-1.04325773e-05,0,0,0,0,0,0
1230,1230,749.1252,20.0749191,0,0,20.5861339,0,0,0,0,4.26674887e-05,-1.04327237e-05,0,0,0,0,0,0
1231,1231,749.1585,20.0748762,0,0,20.5860094,0,0,0,0,4.26687839e-05,-1.04328392e-05,0,0,0,0,0,0
1232,1232,749.1921,20.0748423,0,0,20.5859108,0,0,0,0,4.26698425e-05,-1.04329301e-05,0,0,0,0,0,0
1233,1233,749.2255,20.0748155,0,0,20.5858327,0,0,0,0,4.26706865e-05,-1.0433002e-05,0,0,0,0,0,0
1234,1234,749.2589,20.0747942,0,0,20.5857709,0,0,0,0,4.26713559e-05,-1.04330602e-05,0,0,0,0,0,0
1235,1235,749.2919,20.0747773,0,0,20.5857219,0,0,0,0,4.26718725e-05,-1.04331048e-05,0,0,0,0,0,0
1236,1236,749.3252,20.074764,0,0,20.585683,0,0,0,0,4.26722763e-05,-1.04331411e-05,0,0,0,0,0,0
1237,1237,749.3577,20.0747534,0,0,20.5856521,0,0,0,0,4.26725928e-05,-1.04331702e-05,0,0,0,0,0,0
1238,1238,749.3909,20.074745,0,0,20.5856277,0,0,0,0,4.26728475e-05,-1.0433193e-05,0,0,0,0,0,0
1239,1239,749.4232,20.0747383,0,0,20.5856084,0,0,0,0,4.26730476e-05,-1.04332112e-05,0,0,0,0,0,0
1240,1240,749.4558,20.0747331,0,0,20.5855931,0,0,0,0,4.2673204e-05,-1.04332257e-05,0,0,0,0,0,0
1241,1241,749.4876,20.0747289,0,0,20.5855809,0,0,0,0,4.26733313e-05,-1.04332366e-05,0,0,0,0,0,0
1242,1242,749.5195,20.0747256,0,0,20.5855713,0,0,0,0,4.26734259e-05,-1.04332457e-05,0,0,0,0,0,0
1243,1243,749.5515,20.074723,0,0,20.5855637,0,0,0,0,4.2673506e-05,-1.04332521e-05,0,0,0,0,0,0
1244,1244,749.5837,20.0747209,0,0,20.5855577,0,0,0,0,4.26735642e-05,-1.04332585e-05,0,0,0,0,0,0
1245,1245,749.6156,20.0747193,0,0,20.5855529,0,0,0,0,4.26736151e-05,-1.0433263e-05,0,0,0,0,0,0
1246,1246,749.6507,20.074718,0,0,20.5855491,0,0,0,0,4.26736515e-05,-1.04332667e-05,0,0,0,0,0,0
1247,1247,749.6827,20.0747169,0,0,20.5855461,0,0,0,0,4.26736842e-05,-1.04332694e-05,0,0,0,0,0,0
1248,1248,749.7157,20.0747161,0,0,20.5855437,0,0,0,0,4.2673706e-05,-1.04332712e-05,0,0,0,0,0,0
1249,1249,749.749,20.0747155,0,0,20.5855419,0,0,0,0,4.26737279e-05,-1.0433273e-05,0,0,0,0,0,0
1250,1250,749.7817,20.0747149,0,0,20.5855404,0,0,0,0,4.26737388e-05,-1.04332748e-05,0,0,0,0,0,0
1251,1251,749.8134,20.0747145,0,0,20.5855392,0,0,0,0,4.26737533e-05,-1.04332757e-05,0,0,0,0,0,0
1252,1252,749.8457,20.0747142,0,0,20.5855382,0,0,0,0,4.2673757e-05,-1.04332767e-05,0,0,0,0,0,0
1253,1253,749.8776,20.074714,0,0,20.5855375,0,0,0,0,4.26737679e-05,-1.04332767e-05,0,0,0,0,0,0
1254,1254,749.9094,20.0747138,0,0,20.5855369,0,0,0,0,4.26737752e-05,-1.04332767e-05,0,0,0,0,0,0
1255,1255,749.9409,20.0747136,0,0,20.5855365,0,0,0,0,4.26737788e-05,-1.04332767e-05,0,0,0,0,0,0
1256,1256,749.972,20.0747135,0,0,20.5855361,0,0,0,0,4.26737824e-05,-1.04332785e-05,0,0,0,0,0,0
1257,1257,750.0034,20.0747134,0,0,20.5855358,0,0,0,0,4.26737861e-05,-1.04332794e-05,0,0,0,0,0,0
1258,1258,750.0346,20.0747133,0,0,20.5855355,0,0,0,0,4.26737824e-05,-1.04332794e-05,0,0,0,0,0,0
1259,1259,750.0657,20.0747132,0,0,20.5855354,0,0,0,0,4.26737861e-05,-1.04332794e-05,0,0,0,0,0,0
1260,1260,750.0972,20.0747132,0,0,20.5855352,0,0,0,0,4.26737897e-05,-1.04332803e-05,0,0,0,0,0,0
1261,1261,750.128,20.0747131,0,0,20.5855351,0,0,0,0,4.26737897e-05,-1.04332803e-05,0,0,0,0,0,0
1262,1262,750.1587,20.0747131,0,0,20.585535,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1263,1263,750.1893,20.0747131,0,0,20.5855349,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1264,1264,750.2199,20.0747131,0,0,20.5855349,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1265,1265,750.2504,20.074713,0,0,20.5855348,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1266,1266,750.2823,20.074713,0,0,20.5855348,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1267,1267,750.3128,20.074713,0,0,20.5855348,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1268,1268,750.3437,20.074713,0,0,20.5855347,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1269,1269,750.3742,20.074713,0,0,20.5855347,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1270,1270,750.4049,20.074713,0,0,20.5855347,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1271,1271,750.4355,20.074713,0,0,20.5855347,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1272,1272,750.4661,20.074713,0,0,20.5855347,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1273,1273,750.4965,20.074713,0,0,20.5855347,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1274,1274,750.5271,20.074713,0,0,20.5855347,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1275,1275,750.5576,20.074713,0,0,20.5855347,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1276,1276,750.5884,20.074713,0,0,20.5855347,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1277,1277,750.6187,20.074713,0,0,20.5855347,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1278,1278,750.6498,20.074713,0,0,20.5855347,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1279,1279,750.6782,20.074713,0,0,20.5855347,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1280,1280,750.7088,20.074713,0,0,20.5855347,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1281,1281,750.7371,20.074713,0,0,20.5855347,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1282,1282,750.7676,20.074713,0,0,20.5855347,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1283,1283,750.798,20.074713,0,0,20.5855346,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1284,1284,750.8283,20.074713,0,0,20.5855346,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1285,1285,750.859,20.074713,0,0,20.5855346,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1286,1286,750.8896,20.074713,0,0,20.5855346,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1287,1287,750.9202,20.074713,0,0,20.5855346,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1288,1288,750.9509,20.074713,0,0,20.5855346,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1289,1289,750.9814,20.074713,0,0,20.5855346,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1290,1290,751.012,20.074713,0,0,20.5855346,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1291,1291,751.0435,20.074713,0,0,20.5855346,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1292,1292,751.0744,20.074713,0,0,20.5855346,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1293,1293,751.105,20.074713,0,0,20.5855346,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1294,1294,751.1358,20.074713,0,0,20.5855346,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1295,1295,751.1661,20.074713,0,0,20.5855346,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1296,1296,751.1968,20.074713,0,0,20.5855346,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1297,1297,751.2273,20.074713,0,0,20.5855346,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1298,1298,751.2583,20.074713,0,0,20.5855346,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1299,1299,751.2888,20.074713,0,0,20.5855346,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
1300,1300,751.3197,20.074713,0,0,20.5855346,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
